Exchange Date,Portfolio
2006-08-17,1078393.9821799854
2006-08-18,1080438.9134961786
2006-08-21,1081777.9692301992
2006-08-22,1082371.614728334
2006-08-23,1081921.595965049
2006-08-24,1081432.3890464937
2006-08-25,1082295.9095128928
2006-08-28,1082355.6345509568
2006-08-29,1083657.7507289983
2006-08-30,1085515.8275038751
2006-08-31,1088426.2928852383
2006-09-01,1089304.8862180058
2006-09-05,1087519.0207200476
2006-09-06,1085095.7626171187
2006-09-07,1085120.4482829818
2006-09-08,1086705.340794901
2006-09-11,1084585.3618513339
2006-09-12,1086888.592988148
2006-09-13,1087951.254359055
2006-09-14,1086925.804363969
2006-09-15,1086318.2333815915
2006-09-18,1086220.4002558854
2006-09-19,1091361.6787393268
2006-09-20,1091612.995669149
2006-09-21,1097000.899671623
2006-09-22,1100001.1256430112
2006-09-25,1103431.2682152833
2006-09-26,1102256.9377763134
2006-09-27,1102497.4619170984
2006-09-28,1100884.5098360446
2006-09-29,1100483.3008923975
2006-10-02,1101920.1352975683
2006-10-03,1102367.360700552
2006-10-04,1106608.4203280827
2006-10-05,1104540.7516677033
2006-10-06,1098083.254065596
2006-10-09,1098364.381043596
2006-10-10,1095510.6911073674
2006-10-11,1093292.5559541103
2006-10-12,1094508.705928583
2006-10-13,1093259.6066564377
2006-10-16,1095353.5738626537
2006-10-17,1095838.068755466
2006-10-18,1097053.6180360594
2006-10-19,1095963.358023585
2006-10-20,1096541.054677632
2006-10-23,1094539.4899511994
2006-10-24,1094875.2240471223
2006-10-25,1098719.8417724613
2006-10-26,1103191.7427548105
2006-10-27,1105775.8071464167
2006-10-30,1106676.5059025164
2006-10-31,1111599.9599094945
2006-11-01,1114180.5163556032
2006-11-02,1111794.642513756
2006-11-03,1103948.0028181344
2006-11-06,1106056.1932116072
2006-11-07,1110154.6866197768
2006-11-08,1111770.2960210526
2006-11-09,1111470.738835473
2006-11-10,1114163.7503282852
2006-11-13,1113354.8969851239
2006-11-14,1116973.9456952696
2006-11-15,1113984.694885353
2006-11-16,1111810.8068471085
2006-11-17,1115667.276421592
2006-11-20,1116219.4207865002
2006-11-21,1117849.3541046428
2006-11-22,1119489.9274709953
2006-11-24,1120571.665152403
2006-11-27,1120293.4114783232
2006-11-28,1122307.4079801019
2006-11-29,1122754.665703629
2006-11-30,1127691.8631826718
2006-12-01,1128914.0367944902
2006-12-04,1129762.212137492
2006-12-05,1129859.8850358827
2006-12-06,1128513.1547837516
2006-12-07,1127857.5377785438
2006-12-08,1122882.1048386078
2006-12-11,1126014.2375294494
2006-12-12,1127988.8348370565
2006-12-13,1122958.8951534391
2006-12-14,1124071.3059720371
2006-12-15,1124293.5701060484
2006-12-18,1124701.8041215276
2006-12-19,1124144.2603357595
2006-12-20,1125571.7404633586
2006-12-21,1127263.604761577
2006-12-22,1122467.0091215365
2006-12-26,1124623.5609471134
2006-12-27,1122768.0544158195
2006-12-28,1121252.9222827242
2006-12-29,1120621.8323794154
2007-01-03,1123298.105851356
2007-01-04,1125012.9737936282
2007-01-05,1121131.192361998
2007-01-08,1121434.9139289786
2007-01-09,1122166.0411751603
2007-01-10,1120301.1815679865
2007-01-11,1119037.6054564458
2007-01-12,1119712.3229816277
2007-01-16,1121562.0339717148
2007-01-17,1119844.1152121266
2007-01-18,1121577.1371446487
2007-01-19,1121518.8649924241
2007-01-22,1122631.2828506362
2007-01-23,1121496.885740465
2007-01-24,1122365.95717859
2007-01-25,1116723.0985480926
2007-01-26,1115299.3904893748
2007-01-29,1114875.5665980573
2007-01-30,1117235.363505379
2007-01-31,1121420.3457274004
2007-02-01,1122688.9153400254
2007-02-02,1123791.8379444773
2007-02-05,1125319.178781456
2007-02-06,1128366.411472951
2007-02-07,1130589.8270242075
2007-02-08,1131043.5739424145
2007-02-09,1127000.334081544
2007-02-12,1125049.2429493174
2007-02-13,1125976.6179843168
2007-02-14,1133085.9798199108
2007-02-15,1135494.999963097
2007-02-16,1135962.6060475386
2007-02-20,1137773.3358696604
2007-02-21,1137305.0290844087
2007-02-22,1135456.3532031372
2007-02-23,1138444.4762933743
2007-02-26,1141704.1436366774
2007-02-27,1139695.179293528
2007-02-28,1137392.0868192571
2007-03-01,1136125.448224781
2007-03-02,1135031.4771400187
2007-03-05,1131498.1099001132
2007-03-06,1135761.0051585017
2007-03-07,1137786.9122603058
2007-03-08,1139392.7832108163
2007-03-09,1134741.5448570088
2007-03-12,1138244.7248949886
2007-03-13,1138024.3229096348
2007-03-14,1137188.9800256628
2007-03-15,1137588.8698471263
2007-03-16,1136784.4739618408
2007-03-19,1138638.931424616
2007-03-20,1141272.4001501568
2007-03-21,1146911.1024330251
2007-03-22,1143674.4568393927
2007-03-23,1142235.0049661712
2007-03-26,1143344.7268278296
2007-03-27,1141516.0831742135
2007-03-28,1139801.648312613
2007-03-29,1139443.0222881178
2007-03-30,1139009.7558416345
2007-04-02,1139762.0704708612
2007-04-03,1140691.1462686958
2007-04-04,1142335.0283274194
2007-04-05,1141647.2786316671
2007-04-09,1137940.359635906
2007-04-10,1139920.0130712173
2007-04-11,1138440.3696222529
2007-04-12,1139610.6204851307
2007-04-13,1139089.2937030036
2007-04-16,1143219.2395342917
2007-04-17,1146722.933774903
2007-04-18,1149361.8661686613
2007-04-19,1148235.5909888917
2007-04-20,1150477.9767767123
2007-04-23,1151400.46251528
2007-04-24,1153099.491033808
2007-04-25,1153805.2974150912
2007-04-26,1151220.4077226277
2007-04-27,1150773.4646279628
2007-04-30,1153874.0532390056
2007-05-01,1153280.9025030828
2007-05-02,1154563.7590169648
2007-05-03,1153869.3759120288
2007-05-04,1157354.4198664895
2007-05-07,1158194.1757071782
2007-05-08,1157809.3794855792
2007-05-09,1155944.5595344675
2007-05-10,1154968.7478098695
2007-05-11,1155384.4012891212
2007-05-14,1154456.7110325512
2007-05-15,1153061.0223464249
2007-05-16,1154316.6420155948
2007-05-17,1151000.7851109186
2007-05-18,1149784.5746160797
2007-05-21,1151088.971380953
2007-05-22,1148137.9714231757
2007-05-23,1146920.4984087509
2007-05-24,1145101.0418569162
2007-05-25,1145624.5990926223
2007-05-29,1145455.548695868
2007-05-30,1146806.036611752
2007-05-31,1146460.403393523
2007-06-01,1143500.5954244374
2007-06-04,1146219.9983570224
2007-06-05,1143079.411146956
2007-06-06,1142168.034350603
