Exchange Date,Portfolio
2007-08-30,1322697.6816198581
2007-08-31,1328440.6943429457
2007-09-04,1331061.7338521043
2007-09-05,1331315.2403698533
2007-09-06,1333235.3990629057
2007-09-07,1337832.968182751
2007-09-10,1335915.025987579
2007-09-11,1339538.3540229553
2007-09-12,1338084.3787795466
2007-09-13,1334447.8702622068
2007-09-14,1336598.6618879577
2007-09-17,1334097.6338686824
2007-09-18,1338422.6605880552
2007-09-19,1347326.936295027
2007-09-20,1342964.9078724973
2007-09-21,1343370.1440477478
2007-09-24,1344910.638740701
2007-09-25,1347884.1943823465
2007-09-26,1348363.423645382
2007-09-27,1358560.200823434
2007-09-28,1360603.4704227822
2007-10-01,1365846.1317463797
2007-10-02,1367276.9263209996
2007-10-03,1365758.1103600182
2007-10-04,1367866.9818837964
2007-10-05,1365485.8707850932
2007-10-08,1361635.2982643861
2007-10-09,1365380.9922402045
2007-10-10,1366274.1372635844
2007-10-11,1368303.7678845208
2007-10-12,1366719.0880627397
2007-10-15,1366189.7413845188
2007-10-16,1362581.1491412725
2007-10-17,1368318.1880977887
2007-10-18,1374911.0832005276
2007-10-19,1373177.3059902843
2007-10-22,1368610.7230215555
2007-10-23,1372699.7011368223
2007-10-24,1375996.7343291393
2007-10-25,1376496.9947374163
2007-10-26,1383540.411110213
2007-10-29,1389348.840275418
2007-10-30,1386367.0770118707
2007-10-31,1386807.892732776
2007-11-01,1388108.7519090697
2007-11-02,1390879.3668325616
2007-11-05,1385075.676031356
2007-11-06,1388522.2144515582
2007-11-07,1386146.044374678
2007-11-08,1385821.7041950065
2007-11-09,1384590.2081523715
2007-11-12,1374879.8742041318
2007-11-13,1379882.6016573643
2007-11-14,1383604.7846310914
2007-11-15,1383591.6396548885
2007-11-16,1382093.934267808
2007-11-19,1379781.177820239
2007-11-20,1387803.5829195473
2007-11-21,1381316.6422102635
2007-11-23,1390306.5773805478
2007-11-26,1397499.7267279357
2007-11-27,1393989.45653345
2007-11-28,1396043.142939544
2007-11-29,1404371.7831234185
2007-11-30,1404982.269488193
2007-12-03,1409144.8010127214
2007-12-04,1407853.7503660496
2007-12-05,1410711.6000474
2007-12-06,1410897.3180167978
2007-12-07,1404065.1078484135
2007-12-10,1407163.193717456
2007-12-11,1409912.4236651594
2007-12-12,1406856.0857542595
2007-12-13,1394221.2052044778
2007-12-14,1384051.12836715
2007-12-17,1379433.8023638723
2007-12-18,1386647.5989312525
2007-12-19,1387733.5493210966
2007-12-20,1392137.4596099975
2007-12-21,1390236.6631766532
2007-12-24,1389715.0778968232
2007-12-26,1392164.7755189303
2007-12-27,1393013.3556649904
2007-12-28,1399976.8070036091
2007-12-31,1402939.8007105172
2008-01-02,1412614.3883166157
2008-01-03,1412946.0283056789
2008-01-04,1407416.7742397196
2008-01-07,1407612.5910632215
2008-01-08,1406439.0764073743
2008-01-09,1411854.0744632871
2008-01-10,1407605.0695764257
2008-01-11,1409458.8884142905
2008-01-14,1415359.3828617863
2008-01-15,1410650.8698908922
2008-01-16,1401967.797663078
2008-01-17,1401510.5259141414
2008-01-18,1399948.5917577532
2008-01-22,1397779.9527821257
2008-01-23,1403859.7081384668
2008-01-24,1404252.2088939722
2008-01-25,1407795.7360169853
2008-01-28,1409712.514098329
2008-01-29,1409980.1722569875
2008-01-30,1403735.3252993925
2008-01-31,1414629.2511451414
2008-02-01,1419707.9783413613
2008-02-04,1416251.144466534
2008-02-05,1406105.248810566
2008-02-06,1401887.3296762628
2008-02-07,1396046.626245935
2008-02-08,1399303.059069604
2008-02-11,1403517.497771535
2008-02-12,1402603.6724897628
2008-02-13,1404674.9284685433
2008-02-14,1399117.2359009676
2008-02-15,1400028.9169866086
2008-02-19,1400839.0940792074
2008-02-20,1397558.504290239
2008-02-21,1407049.0975119756
2008-02-22,1408362.8604194617
2008-02-25,1407457.39328938
2008-02-26,1414666.519547938
2008-02-27,1419741.2647325024
2008-02-28,1425514.7466657308
2008-02-29,1429271.945358153
2008-03-03,1426213.4644488941
2008-03-04,1419084.8574448484
2008-03-05,1420044.3987544186
2008-03-06,1418100.4837905366
2008-03-07,1417004.7720299112
2008-03-10,1418120.818548758
2008-03-11,1418451.7730309058
2008-03-12,1427463.779503797
2008-03-13,1427636.9258384197
2008-03-14,1430231.42618273
2008-03-17,1429514.9905846117
2008-03-18,1434316.4041446832
2008-03-19,1430561.8814183604
2008-03-20,1433605.262598356
2008-03-24,1425879.9977594626
2008-03-25,1435147.0660540597
2008-03-26,1433723.4552349632
2008-03-27,1429623.3847925873
2008-03-28,1429431.2035748074
2008-03-31,1429716.7247879873
2008-04-01,1428533.9283320608
2008-04-02,1431912.247829134
2008-04-03,1433884.6906730935
2008-04-04,1442624.4947549566
2008-04-07,1439212.372777644
2008-04-08,1435058.8143030102
2008-04-09,1439243.9309889805
2008-04-10,1435753.5715585873
2008-04-11,1434651.906629661
2008-04-14,1429274.6085082784
2008-04-15,1428091.134926928
2008-04-16,1431823.4500610698
2008-04-17,1429443.8096630913
2008-04-18,1431074.7086455491
2008-04-21,1435535.877814228
2008-04-22,1431041.3149824128
2008-04-23,1429391.508367907
2008-04-24,1421299.2265597156
2008-04-25,1423702.698052338
2008-04-28,1428097.496472115
2008-04-29,1424885.4170537037
2008-04-30,1426610.8677521842
2008-05-01,1428335.9451301566
2008-05-02,1427037.4928696163
2008-05-05,1428848.1690094927
2008-05-06,1430406.0607686595
2008-05-07,1424767.6518720868
2008-05-08,1433152.4736373806
2008-05-09,1431092.5224335613
2008-05-12,1434907.556241979
2008-05-13,1424639.3939261881
2008-05-14,1423867.4104299704
2008-05-15,1437173.6133942844
2008-05-16,1441367.877504591
2008-05-19,1444450.6725921913
2008-05-20,1446646.3195031958
2008-05-21,1439093.0773351733
2008-05-22,1432307.125016017
2008-05-23,1432852.4389652056
2008-05-27,1426039.7156502744
2008-05-28,1420727.6361116213
2008-05-29,1416013.187349284
2008-05-30,1420494.1638623185
2008-06-02,1423601.044598162
2008-06-03,1424000.9727704818
2008-06-04,1422175.021498301
2008-06-05,1422430.9919396508
2008-06-06,1421152.3850445505
2008-06-09,1414205.1109534972
2008-06-10,1399761.8005207782
2008-06-11,1397763.973238458
2008-06-12,1387660.3307646408
2008-06-13,1390717.2635021836
2008-06-16,1394820.9366152452
2008-06-17,1395250.5385253117
2008-06-18,1397934.8924823531
2008-06-19,1394275.4999813987
2008-06-20,1391664.24722856
2008-06-23,1386466.307332108
2008-06-24,1389166.6112479514
2008-06-25,1390121.7933566815
2008-06-26,1389518.1700660072
2008-06-27,1391559.351331651
2008-06-30,1392348.1610855742
2008-07-01,1394044.7180725574
2008-07-02,1389563.013064604
2008-07-03,1386271.7700826046
2008-07-07,1385632.8847890995
2008-07-08,1391925.5930672735
2008-07-09,1388400.987339183
2008-07-10,1394529.8302638398
2008-07-11,1386141.9080826878
2008-07-14,1386959.9423080767
2008-07-15,1383344.7341314612
2008-07-16,1385307.969906398
2008-07-17,1385210.8070087864
2008-07-18,1380837.1483182798
2008-07-21,1385850.4328749361
2008-07-22,1387545.0938178303
2008-07-23,1384208.0815157238
2008-07-24,1386307.162589107
2008-07-25,1378541.9012513554
2008-07-28,1378285.718126973
2008-07-29,1380820.538922915
2008-07-30,1387258.1851991594
2008-07-31,1387796.4587589297
2008-08-01,1385209.4746714488
