Exchange Date,Portfolio
2007-02-26,1419449.507958727
2007-02-27,1393953.820234301
2007-02-28,1392828.2071649125
2007-03-01,1384801.3357677744
2007-03-02,1366831.7921667253
2007-03-05,1352376.8731211277
2007-03-06,1370348.9770000465
2007-03-07,1373576.125479924
2007-03-08,1379392.1356098875
2007-03-09,1376776.5578691831
2007-03-12,1382087.2529059208
2007-03-13,1373080.871580561
2007-03-14,1368261.5199477377
2007-03-15,1373229.3070109724
2007-03-16,1376054.0254371557
2007-03-19,1381997.698809987
2007-03-20,1388837.8653442117
2007-03-21,1398837.023809428
2007-03-22,1400498.3129125233
2007-03-23,1396017.8655705387
2007-03-26,1401184.834509091
2007-03-27,1397233.8490660558
2007-03-28,1396501.848992639
2007-03-29,1396247.951194992
2007-03-30,1396655.6470752067
2007-04-02,1397984.819781017
2007-04-03,1402547.0320388842
2007-04-04,1413873.731749639
2007-04-05,1413828.7440089718
2007-04-09,1409937.4793070252
2007-04-10,1417505.5322366036
2007-04-11,1415913.6006097628
2007-04-12,1416396.1955663902
2007-04-13,1422323.3314024198
2007-04-16,1433029.0501726326
2007-04-17,1433401.7501532498
2007-04-18,1438979.0778466389
2007-04-19,1429446.088785044
2007-04-20,1440431.4747275093
2007-04-23,1437886.3740484295
2007-04-24,1433982.3272602158
2007-04-25,1436398.0043100023
2007-04-26,1426390.5192740383
2007-04-27,1429519.4644338244
2007-04-30,1427940.6814571265
2007-05-01,1423409.1514706437
2007-05-02,1427248.6111859027
2007-05-03,1434657.477506694
2007-05-04,1444259.3722461243
2007-05-07,1447993.4668483047
2007-05-08,1442760.3461280556
2007-05-09,1442624.5833035298
2007-05-10,1428366.9432118803
2007-05-11,1432276.447444979
2007-05-14,1430742.619500109
2007-05-15,1431462.5504970823
2007-05-16,1427609.4439602997
2007-05-17,1421612.9725437216
2007-05-18,1424427.4053931143
2007-05-21,1427897.6271790168
2007-05-22,1423204.5752480784
2007-05-23,1425679.0916474827
2007-05-24,1414100.7937497287
2007-05-25,1415710.5462427943
2007-05-29,1419721.1248200205
2007-05-30,1418073.013418793
2007-05-31,1427528.2477874816
2007-06-01,1436900.8108819504
2007-06-04,1439983.1390369076
2007-06-05,1436053.0471066623
2007-06-06,1432016.8089564769
2007-06-07,1412122.3107694201
2007-06-08,1402758.354278073
2007-06-11,1408504.7340966074
2007-06-12,1395296.752965762
2007-06-13,1403607.8567507276
2007-06-14,1407580.742713564
2007-06-15,1416873.385178067
2007-06-18,1421149.612445544
2007-06-19,1426873.2778117994
2007-06-20,1416886.554663507
2007-06-21,1414703.468045294
2007-06-22,1415129.3972065507
2007-06-25,1413109.4187545844
2007-06-26,1403677.3393762265
2007-06-27,1404191.2972849295
2007-06-28,1410871.9735434267
2007-06-29,1416887.975665514
2007-07-02,1428609.3127089334
2007-07-03,1426929.3471525204
2007-07-05,1422072.6751314332
2007-07-06,1425681.8227924486
2007-07-09,1432379.915325704
2007-07-10,1436934.5235937356
2007-07-11,1433605.8662846743
2007-07-12,1441800.747756184
2007-07-13,1445878.629572799
2007-07-16,1447497.0094928725
2007-07-17,1444620.8819082226
2007-07-18,1451875.7389670142
2007-07-19,1457888.3746839412
2007-07-20,1463245.0335460757
2007-07-23,1463297.111651373
2007-07-24,1459057.1486093944
2007-07-25,1452711.9637255264
2007-07-26,1437124.8882795435
2007-07-27,1426601.932962562
2007-07-30,1438550.6249373269
2007-07-31,1436580.04806778
2007-08-01,1430334.2141438257
2007-08-02,1433923.6333655687
2007-08-03,1436505.884894545
2007-08-06,1432745.3364238683
2007-08-07,1435572.7366926111
2007-08-08,1440026.0755850163
2007-08-09,1424732.0224880024
2007-08-10,1422752.2747909396
2007-08-13,1422539.221327792
2007-08-14,1417581.5779960498
2007-08-15,1404287.5640853574
2007-08-16,1388324.979023579
2007-08-17,1392050.4646638369
2007-08-20,1401545.8494686023
2007-08-21,1406847.219992223
2007-08-22,1416191.7189513766
2007-08-23,1422006.9303409131
2007-08-24,1434298.6741013702
2007-08-27,1436117.1453447966
2007-08-28,1425580.2425917222
2007-08-29,1431360.031071352
2007-08-30,1433700.6597648365
2007-08-31,1447103.7016554477
2007-09-04,1457658.7474401686
2007-09-05,1457284.0232847468
2007-09-06,1468557.5698040074
2007-09-07,1473303.1077533634
2007-09-10,1472889.8542426708
2007-09-11,1484578.2138867383
2007-09-12,1484567.599108045
2007-09-13,1481135.7620706125
2007-09-14,1483771.3031257952
2007-09-17,1485668.701042199
2007-09-18,1495482.5165935582
2007-09-19,1504439.7363597315
2007-09-20,1508589.0418419642
2007-09-21,1508238.8545012912
2007-09-24,1511939.505111904
2007-09-25,1513798.0357538192
2007-09-26,1514367.0123942257
2007-09-27,1528918.1029759569
2007-09-28,1536787.1639961563
2007-10-01,1547556.9188766205
2007-10-02,1540489.5972033727
2007-10-03,1533348.303757911
2007-10-04,1540260.3508462263
2007-10-05,1545451.4095733366
2007-10-08,1537225.056055831
2007-10-09,1545644.3599756365
2007-10-10,1549274.808025823
2007-10-11,1554231.8126806212
2007-10-12,1555831.3589961168
2007-10-15,1559697.497464029
2007-10-16,1551756.8354036142
2007-10-17,1556412.2160567371
2007-10-18,1571251.219632276
2007-10-19,1564929.1405416366
2007-10-22,1551983.8562192672
2007-10-23,1562656.3257236308
2007-10-24,1567427.7600001395
2007-10-25,1572423.7103046426
2007-10-26,1592829.2379731718
2007-10-29,1604200.3457159465
2007-10-30,1594746.9393751551
2007-10-31,1602973.5205007293
2007-11-01,1599824.2067479994
2007-11-02,1610547.3913101247
2007-11-05,1601857.5444997975
2007-11-06,1617382.107185723
2007-11-07,1619694.495798396
2007-11-08,1616010.4633837088
2007-11-09,1614848.6766203279
2007-11-12,1574074.7584441593
2007-11-13,1589789.4538275818
2007-11-14,1601922.2781014978
2007-11-15,1584470.8173298186
2007-11-16,1582563.626977128
2007-11-19,1576643.0718190144
2007-11-20,1594856.835237898
2007-11-21,1581855.168868198
2007-11-23,1602910.1344200973
2007-11-26,1609259.9240728274
2007-11-27,1599497.5480337522
2007-11-28,1602404.6126213726
2007-11-29,1602525.1927240198
2007-11-30,1598685.3007447482
2007-12-03,1607244.27526417
2007-12-04,1611609.565382672
2007-12-05,1612115.8524410273
2007-12-06,1618014.333111709
2007-12-07,1609229.8929623393
2007-12-10,1618376.8705641027
2007-12-11,1613231.8369052187
2007-12-12,1620304.7397050117
2007-12-13,1595465.2253397682
2007-12-14,1582305.3916972366
2007-12-17,1566492.7142093377
2007-12-18,1581604.4162788345
2007-12-19,1583852.5918146246
2007-12-20,1584431.1635437165
2007-12-21,1594504.0151459617
2007-12-24,1597030.5609696098
2007-12-26,1608771.7470436308
2007-12-27,1608841.151044935
2007-12-28,1623426.765539825
2007-12-31,1622947.6005279878
